UNIQUE CODE,STATE,BALLOT TYPE,PARLIAMENTARY CONSTITUENCY CODE,PARLIAMENTARY CONSTITUENCY NAME,STATE CONSTITUENCY CODE,STATE CONSTITUENCY NAME,POLLING DISTRICT CODE,POLLING DISTRICT NAME,POLLING CENTRE,VOTING CHANNEL NUMBER,TOTAL BALLOTS ISSUED,BN,BN CANDIDATE,BN CANDIDATE SEX,BN CANDIDATE AGE,BN VOTE,PH (1),PH (1) CANDIDATE,PH (1) CANDIDATE SEX,PH (1) CANDIDATE AGE,PH (1) VOTE,PH (2),PH (2) CANDIDATE,PH (2) CANDIDATE SEX,PH (2) CANDIDATE AGE,PH (2) VOTE,PAS,PAS CANDIDATE,PAS CANDIDATE SEX,PAS CANDIDATE AGE,PAS VOTE,STAR,STAR CANDIDATE,STAR CANDIDATE SEX,STAR CANDIDATE AGE,STAR VOTE,PBDSB,PBDSB CANDIDATE,PBDSB CANDIDATE SEX,PBDSB CANDIDATE AGE,PBDSB VOTE,INDEPENDENT 1,INDEPENDENT 1 CANDIDATE,INDEPENDENT 1 CANDIDATE SEX,INDEPENDENT 1 CANDIDATE AGE,INDEPENDENT 1 VOTE,INDEPENDENT 2,INDEPENDENT 2 CANDIDATE,INDEPENDENT 2 CANDIDATE SEX,INDEPENDENT 2 CANDIDATE AGE,INDEPENDENT 2 VOTE,TOTAL VALID VOTES,TOTAL REJECTED VOTES,TOTAL UNRETURNED BALLOTS,CHECKER (VALID VOTE),CHECKER (TOTAL VOTE ISSUED)
P.194_N.20___1,SARAWAK,POSTAL VOTE,P.194,PETRA JAYA,N.20,TARAT,,UNDI POS,UNDI POS,1,107,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,50,,,,,0,50,4,53,,
P.194_N.20_198_20_00_1,SARAWAK,EARLY VOTE,P.194,PETRA JAYA,N.20,TARAT,198/20/00,UNDI AWAL,"RUANG C, DEWAN MINDA, JALAN LAPANGAN TERBANG",1,8,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,8,,,,,0,8,0,0,,
P.194_N.20_198_20_01_1,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.20,TARAT,198/20/01,TIJIRAK,SEK. KEB. ST. ELIZABETH TIJIRAK,1,281,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,277,,,,,0,277,4,0,,
P.194_N.20_198_20_01_2,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.20,TARAT,198/20/01,TIJIRAK,SEK. KEB. ST. ELIZABETH TIJIRAK,2,277,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,277,,,,,0,277,0,0,,
P.194_N.20_198_20_02_1,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.20,TARAT,198/20/02,PETUNG,SEK. KEB. PATUNG,1,378,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,370,,,,,0,370,8,0,,
P.194_N.20_198_20_03_1,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.20,TARAT,198/20/03,TABUAN RABAK,BALAI RAYA TABUAN RABAK,1,149,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,147,,,,,0,147,2,0,,
P.194_N.20_198_20_04_1,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.20,TARAT,198/20/04,SIMPUK,SEK. KEB. ST. PETER SIMPUK,1,276,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,264,,,,,0,264,12,0,,
P.194_N.20_198_20_04_2,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.20,TARAT,198/20/04,SIMPUK,SEK. KEB. ST. PETER SIMPUK,2,303,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,299,,,,,0,299,4,0,,
P.194_N.20_198_20_05_1,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.20,TARAT,198/20/05,SEKUDUK,SEK. KEB. SWITHUN PAYANG,1,447,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,442,,,,,0,442,4,1,,
P.194_N.20_198_20_06_1,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.20,TARAT,198/20/06,PANCHOR,SEK. KEB. ST. AMBROSE KPG. PANCHOR,1,251,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,249,,,,,0,249,2,0,,
