BN,DATO' IR. NAWAWI BIN AHMAD,L,,397,PKR,DR MAHATHIR BIN MOHAMAD,L,,265,PAS,ZUBIR BIN AHMAD,L,,81,,,,,
BN,DATO' IR. NAWAWI BIN AHMAD,L,,98,PKR,DR MAHATHIR BIN MOHAMAD,L,,82,PAS,ZUBIR BIN AHMAD,L,,27,,,,,
BN,DATO' IR. NAWAWI BIN AHMAD,L,,239,PKR,DR MAHATHIR BIN MOHAMAD,L,,86,PAS,ZUBIR BIN AHMAD,L,,23,,,,,
BN,DATO' IR. NAWAWI BIN AHMAD,L,,91,PKR,DR MAHATHIR BIN MOHAMAD,L,,205,PAS,ZUBIR BIN AHMAD,L,,91,,,,,
BN,DATO' IR. NAWAWI BIN AHMAD,L,,149,PKR,DR MAHATHIR BIN MOHAMAD,L,,85,PAS,ZUBIR BIN AHMAD,L,,76,,,,,
BN,DATO' IR. NAWAWI BIN AHMAD,L,,118,PKR,DR MAHATHIR BIN MOHAMAD,L,,209,PAS,ZUBIR BIN AHMAD,L,,134,,,,,
BN,DATO' IR. NAWAWI BIN AHMAD,L,,113,PKR,DR MAHATHIR BIN MOHAMAD,L,,195,PAS,ZUBIR BIN AHMAD,L,,115,,,,,
BN,DATO' IR. NAWAWI BIN AHMAD,L,,89,PKR,DR MAHATHIR BIN MOHAMAD,L,,144,PAS,ZUBIR BIN AHMAD,L,,36,,,,,
BN,DATO' IR. NAWAWI BIN AHMAD,L,,125,PKR,DR MAHATHIR BIN MOHAMAD,L,,298,PAS,ZUBIR BIN AHMAD,L,,84,,,,,
BN,DATO' IR. NAWAWI BIN AHMAD,L,,72,PKR,DR MAHATHIR BIN MOHAMAD,L,,321,PAS,ZUBIR BIN AHMAD,L,,79,,,,,
BN,DATO' IR. NAWAWI BIN AHMAD,L,,111,PKR,DR MAHATHIR BIN MOHAMAD,L,,99,PAS,ZUBIR BIN AHMAD,L,,61,,,,,
BN,DATO' IR. NAWAWI BIN AHMAD,L,,182,PKR,DR MAHATHIR BIN MOHAMAD,L,,327,PAS,ZUBIR BIN AHMAD,L,,93,,,,,
BN,DATO' IR. NAWAWI BIN AHMAD,L,,120,PKR,DR MAHATHIR BIN MOHAMAD,L,,331,PAS,ZUBIR BIN AHMAD,L,,117,,,,,
BN,DATO' IR. NAWAWI BIN AHMAD,L,,92,PKR,DR MAHATHIR BIN MOHAMAD,L,,341,PAS,ZUBIR BIN AHMAD,L,,94,,,,,
BN,DATO' IR. NAWAWI BIN AHMAD,L,,76,PKR,DR MAHATHIR BIN MOHAMAD,L,,320,PAS,ZUBIR BIN AHMAD,L,,101,,,,,
BN,DATO' IR. NAWAWI BIN AHMAD,L,,132,PKR,DR MAHATHIR BIN MOHAMAD,L,,138,PAS,ZUBIR BIN AHMAD,L,,26,,,,,
BN,DATO' IR. NAWAWI BIN AHMAD,L,,99,PKR,DR MAHATHIR BIN MOHAMAD,L,,162,PAS,ZUBIR BIN AHMAD,L,,47,,,,,
BN,DATO' IR. NAWAWI BIN AHMAD,L,,52,PKR,DR MAHATHIR BIN MOHAMAD,L,,201,PAS,ZUBIR BIN AHMAD,L,,40,,,,,
BN,DATO' IR. NAWAWI BIN AHMAD,L,,126,PKR,DR MAHATHIR BIN MOHAMAD,L,,131,PAS,ZUBIR BIN AHMAD,L,,26,,,,,
BN,DATO' IR. NAWAWI BIN AHMAD,L,,148,PKR,DR MAHATHIR BIN MOHAMAD,L,,224,PAS,ZUBIR BIN AHMAD,L,,37,,,,,
